,storeCode,storeClass,name,phone,city,country,countryCode,longitude,latitude,timeZoneIndex,openingHours,openingHourExceptions,departmentsWithConcepts,campaignConcepts,address.streetName1,address.streetName2,address.postCode,address.postalAddress,address.state
0,ES0001,Red,C.C. La Maquinista,+34-901120084,Barcelona,España,ES,2.19791514882672,41.43934110992937,100,"[{'day': 1, 'name': 'Lu', 'opens': '09:30', 'closes': '22:00'}, {'day': 2, 'name': 'Ma', 'opens': '09:30', 'closes': '22:00'}, {'day': 3, 'name': 'Mi', 'opens': '09:30', 'closes': '22:00'}, {'day': 4, 'name': 'Ju', 'opens': '09:30', 'closes': '22:00'}, {'day': 5, 'name': 'Vi', 'opens': '09:30', 'closes': '22:00'}, {'day': 6, 'name': 'Sá', 'opens': '09:30', 'closes': '22:00'}]","[{'date': '2022-11-01', 'closedAllDay': True}]","[{'departmentId': '455c9d83-1fee-490b-ada0-d90f3c5887c1', 'name': 'Young', 'concepts': [{'conceptId': '04f95b64-9d3a-4ab7-b5d0-0c264b195848', 'name': 'Divided Male'}, {'conceptId': '3c50a218-79f1-4374-90e1-4f5ff4b25b29', 'name': 'Divided Female'}]}, {'departmentId': '4d59fe7c-1eeb-4b09-a364-df22a5989d75', 'name': 'Beauty', 'concepts': [{'conceptId': '211c527d-894c-4067-a47d-0ce6366e0831', 'name': 'Body / Hair'}, {'conceptId': '87a97270-71eb-4227-9325-b953b3565167', 'name': 'Make up'}]}, {'departmentId': '75bdece5-dbf5-4940-97de-5b838978ab0c', 'name': 'Hombre', 'concepts': [{'conceptId': '4ca74150-7ae6-4c8c-8a30-4d036c368b34', 'name': 'H&M Men'}, {'conceptId': '914bd3ea-2184-4d2d-b1e7-59246e824b3d', 'name': 'Denim'}, {'conceptId': 'a408b898-681b-4061-b568-e414687f1e50', 'name': 'Underwear'}, {'conceptId': 'c7250561-cfe9-448e-ae18-197db0af4078', 'name': 'Accessories'}]}, {'departmentId': '75c8f766-f813-45b2-82b2-314845d2fddc', 'name': 'Niños', 'concepts': [{'conceptId': '3a3700ff-5818-486a-a4ce-c4261f01b9cd', 'name': 'H&M Young'}, {'conceptId': '4ed737d4-4908-4d38-9dd1-b6385a3830fc', 'name': 'Denim'}, {'conceptId': '7de1287f-c0a3-4315-be71-59f71c66eb27', 'name': 'Accessories'}, {'conceptId': '9e517d99-8156-4869-b6ea-867894c0a6eb', 'name': 'H&M Baby'}, {'conceptId': 'a5bc9f53-81de-41cd-a0a8-354ca0ab9c46', 'name': 'H&M Kids'}, {'conceptId': 'd303d650-0925-47cf-9c19-374ea52fd746', 'name': 'Underwear'}, {'conceptId': 'f41e73b6-d848-455e-bd9d-ad66238853ec', 'name': 'H&M L.O.G.G.'}]}, {'departmentId': 'c1de9518-90eb-40df-b04e-463a3a75b165', 'name': 'Mujer', 'concepts': [{'conceptId': '16f3305f-5cf9-476e-b236-3fbd3a1cb53b', 'name': 'H&M Ladies'}, {'conceptId': '27312d9b-bed2-4a96-8509-11b9e4a52168', 'name': 'H&M Mama'}, {'conceptId': '28f879c9-e877-4c55-849e-aef51510c3ef', 'name': 'Underwear'}, {'conceptId': '34b314ff-849e-4cdc-8baf-19abdfd8e0b5', 'name': 'Denim'}, {'conceptId': '51a92ff5-3d82-4661-9c68-53a9d60f98e5', 'name': 'Accessories'}, {'conceptId': 'a3ff9a3f-2ad7-4009-b91b-941f882777d5', 'name': 'H&M Move'}, {'conceptId': 'ed1e3a91-f95e-4d7c-a206-74cfbc351564', 'name': 'H&M L.O.G.G.'}, {'conceptId': 'ffc7661b-6e76-4dc9-9005-98eac468cf98', 'name': 'Ladies Shoes'}]}]",[],"Ciutat de l´ Assumpció, s/n",,08034,Barcelona,Cataluña
1,ES0002,Red,"Calle del Mar, 31-33",+34-901120084,Badalona (Barcelona),España,ES,2.2481632232666,41.44932895518912,100,"[{'day': 1, 'name': 'Lu', 'opens': '10:00', 'closes': '21:00'}, {'day': 2, 'name': 'Ma', 'opens': '10:00', 'closes': '21:00'}, {'day': 3, 'name': 'Mi', 'opens': '10:00', 'closes': '21:00'}, {'day': 4, 'name': 'Ju', 'opens': '10:00', 'closes': '21:00'}, {'day': 5, 'name': 'Vi', 'opens': '10:00', 'closes': '21:00'}, {'day': 6, 'name': 'Sá', 'opens': '10:00', 'closes': '21:00'}]","[{'date': '2022-11-01', 'closedAllDay': True}]","[{'departmentId': '4d59fe7c-1eeb-4b09-a364-df22a5989d75', 'name': 'Beauty', 'concepts': [{'conceptId': '211c527d-894c-4067-a47d-0ce6366e0831', 'name': 'Body / Hair'}, {'conceptId': '87a97270-71eb-4227-9325-b953b3565167', 'name': 'Make up'}]}, {'departmentId': '75c8f766-f813-45b2-82b2-314845d2fddc', 'name': 'Niños', 'concepts': [{'conceptId': '4ed737d4-4908-4d38-9dd1-b6385a3830fc', 'name': 'Denim'}, {'conceptId': '7de1287f-c0a3-4315-be71-59f71c66eb27', 'name': 'Accessories'}, {'conceptId': '9e517d99-8156-4869-b6ea-867894c0a6eb', 'name': 'H&M Baby'}, {'conceptId': 'a5bc9f53-81de-41cd-a0a8-354ca0ab9c46', 'name': 'H&M Kids'}, {'conceptId': 'd303d650-0925-47cf-9c19-374ea52fd746', 'name': 'Underwear'}, {'conceptId': 'f41e73b6-d848-455e-bd9d-ad66238853ec', 'name': 'H&M L.O.G.G.'}]}, {'departmentId': 'c1de9518-90eb-40df-b04e-463a3a75b165', 'name': 'Mujer', 'concepts': [{'conceptId': '16f3305f-5cf9-476e-b236-3fbd3a1cb53b', 'name': 'H&M Ladies'}, {'conceptId': '28f879c9-e877-4c55-849e-aef51510c3ef', 'name': 'Underwear'}, {'conceptId': '34b314ff-849e-4cdc-8baf-19abdfd8e0b5', 'name': 'Denim'}, {'conceptId': '51a92ff5-3d82-4661-9c68-53a9d60f98e5', 'name': 'Accessories'}, {'conceptId': 'ed1e3a91-f95e-4d7c-a206-74cfbc351564', 'name': 'H&M L.O.G.G.'}, {'conceptId': 'ffc7661b-6e76-4dc9-9005-98eac468cf98', 'name': 'Ladies Shoes'}]}]",[],"Calle del Mar, 31-33",,08911,Badalona (Barcelona),Cataluña
2,ES0003,Red,C.C. Bonaire,+34-901120084,Valencia,España,ES,-0.4878830909729,39.47092020813815,100,"[{'day': 1, 'name': 'Lu', 'opens': '10:00', 'closes': '22:00'}, {'day': 2, 'name': 'Ma', 'opens': '10:00', 'closes': '22:00'}, {'day': 3, 'name': 'Mi', 'opens': '10:00', 'closes': '22:00'}, {'day': 4, 'name': 'Ju', 'opens': '10:00', 'closes': '22:00'}, {'day': 5, 'name': 'Vi', 'opens': '10:00', 'closes': '22:00'}, {'day': 6, 'name': 'Sá', 'opens': '10:00', 'closes': '22:00'}]","[{'date': '2022-11-01', 'closedAllDay': True}]","[{'departmentId': '455c9d83-1fee-490b-ada0-d90f3c5887c1', 'name': 'Young', 'concepts': [{'conceptId': '04f95b64-9d3a-4ab7-b5d0-0c264b195848', 'name': 'Divided Male'}, {'conceptId': '3c50a218-79f1-4374-90e1-4f5ff4b25b29', 'name': 'Divided Female'}]}, {'departmentId': '4d59fe7c-1eeb-4b09-a364-df22a5989d75', 'name': 'Beauty', 'concepts': [{'conceptId': '211c527d-894c-4067-a47d-0ce6366e0831', 'name': 'Body / Hair'}, {'conceptId': '87a97270-71eb-4227-9325-b953b3565167', 'name': 'Make up'}]}, {'departmentId': '5f939439-0d5c-4929-af75-ccb5e74d6ced', 'name': 'H&M Home', 'concepts': [{'conceptId': 'f51aab8e-d82c-4196-90ee-d6096f24c2b7', 'name': 'H&M Home'}]}, {'departmentId': '75bdece5-dbf5-4940-97de-5b838978ab0c', 'name': 'Hombre', 'concepts': [{'conceptId': '26c36e0b-43b4-48b3-98ac-34bde15a7473', 'name': 'H&M L.O.G.G.'}, {'conceptId': '4ca74150-7ae6-4c8c-8a30-4d036c368b34', 'name': 'H&M Men'}, {'conceptId': '914bd3ea-2184-4d2d-b1e7-59246e824b3d', 'name': 'Denim'}, {'conceptId': 'a408b898-681b-4061-b568-e414687f1e50', 'name': 'Underwear'}, {'conceptId': 'c7250561-cfe9-448e-ae18-197db0af4078', 'name': 'Accessories'}, {'conceptId': 'f2a5dabd-e109-4be1-aee8-776fc83c8e79', 'name': 'H&M Move'}]}, {'departmentId': '75c8f766-f813-45b2-82b2-314845d2fddc', 'name': 'Niños', 'concepts': [{'conceptId': '113c1f0f-134b-487d-b699-d8299aa687d8', 'name': 'H&M Move'}, {'conceptId': '3a3700ff-5818-486a-a4ce-c4261f01b9cd', 'name': 'H&M Young'}, {'conceptId': '4ed737d4-4908-4d38-9dd1-b6385a3830fc', 'name': 'Denim'}, {'conceptId': '7de1287f-c0a3-4315-be71-59f71c66eb27', 'name': 'Accessories'}, {'conceptId': '9e517d99-8156-4869-b6ea-867894c0a6eb', 'name': 'H&M Baby'}, {'conceptId': 'a5bc9f53-81de-41cd-a0a8-354ca0ab9c46', 'name': 'H&M Kids'}, {'conceptId': 'd303d650-0925-47cf-9c19-374ea52fd746', 'name': 'Underwear'}, {'conceptId': 'f41e73b6-d848-455e-bd9d-ad66238853ec', 'name': 'H&M L.O.G.G.'}]}, {'departmentId': 'c1de9518-90eb-40df-b04e-463a3a75b165', 'name': 'Mujer', 'concepts': [{'conceptId': '16f3305f-5cf9-476e-b236-3fbd3a1cb53b', 'name': 'H&M Ladies'}, {'conceptId': '27312d9b-bed2-4a96-8509-11b9e4a52168', 'name': 'H&M Mama'}, {'conceptId': '28f879c9-e877-4c55-849e-aef51510c3ef', 'name': 'Underwear'}, {'conceptId': '34b314ff-849e-4cdc-8baf-19abdfd8e0b5', 'name': 'Denim'}, {'conceptId': '4b6e8f5d-fdec-459e-9cf2-09a5099b993e', 'name': 'H&M Ladies Modern Classic'}, {'conceptId': '51a92ff5-3d82-4661-9c68-53a9d60f98e5', 'name': 'Accessories'}, {'conceptId': 'a1699d67-7b09-47a2-a39e-37ba16a74b7d', 'name': 'Cosmetics'}, {'conceptId': 'a3ff9a3f-2ad7-4009-b91b-941f882777d5', 'name': 'H&M Move'}, {'conceptId': 'ed1e3a91-f95e-4d7c-a206-74cfbc351564', 'name': 'H&M L.O.G.G.'}, {'conceptId': 'ffc7661b-6e76-4dc9-9005-98eac468cf98', 'name': 'Ladies Shoes'}]}]",[],"Carretera Nacional 3, km 3-5",,46960,Aldaia (Valencia),Comunidad Valenciana
3,ES0004,Red,C.C. Grancasa,+34-901120084,Zaragoza,España,ES,-0.88993549346924,41.67018702503802,100,"[{'day': 1, 'name': 'Lu', 'opens': '10:00', 'closes': '22:00'}, {'day': 2, 'name': 'Ma', 'opens': '10:00', 'closes': '22:00'}, {'day': 3, 'name': 'Mi', 'opens': '10:00', 'closes': '22:00'}, {'day': 4, 'name': 'Ju', 'opens': '10:00', 'closes': '22:00'}, {'day': 5, 'name': 'Vi', 'opens': '10:00', 'closes': '22:00'}, {'day': 6, 'name': 'Sá', 'opens': '10:00', 'closes': '22:00'}]","[{'date': '2022-11-01', 'closedAllDay': False, 'opens': '10:00', 'closes': '22:00'}]","[{'departmentId': '455c9d83-1fee-490b-ada0-d90f3c5887c1', 'name': 'Young', 'concepts': [{'conceptId': '04f95b64-9d3a-4ab7-b5d0-0c264b195848', 'name': 'Divided Male'}, {'conceptId': '3c50a218-79f1-4374-90e1-4f5ff4b25b29', 'name': 'Divided Female'}]}, {'departmentId': '75bdece5-dbf5-4940-97de-5b838978ab0c', 'name': 'Hombre', 'concepts': [{'conceptId': '26c36e0b-43b4-48b3-98ac-34bde15a7473', 'name': 'H&M L.O.G.G.'}, {'conceptId': '4ca74150-7ae6-4c8c-8a30-4d036c368b34', 'name': 'H&M Men'}, {'conceptId': '914bd3ea-2184-4d2d-b1e7-59246e824b3d', 'name': 'Denim'}, {'conceptId': 'a408b898-681b-4061-b568-e414687f1e50', 'name': 'Underwear'}, {'conceptId': 'c7250561-cfe9-448e-ae18-197db0af4078', 'name': 'Accessories'}]}, {'departmentId': '75c8f766-f813-45b2-82b2-314845d2fddc', 'name': 'Niños', 'concepts': [{'conceptId': '3a3700ff-5818-486a-a4ce-c4261f01b9cd', 'name': 'H&M Young'}, {'conceptId': '4ed737d4-4908-4d38-9dd1-b6385a3830fc', 'name': 'Denim'}, {'conceptId': '7de1287f-c0a3-4315-be71-59f71c66eb27', 'name': 'Accessories'}, {'conceptId': '9e517d99-8156-4869-b6ea-867894c0a6eb', 'name': 'H&M Baby'}, {'conceptId': 'a5bc9f53-81de-41cd-a0a8-354ca0ab9c46', 'name': 'H&M Kids'}, {'conceptId': 'd303d650-0925-47cf-9c19-374ea52fd746', 'name': 'Underwear'}, {'conceptId': 'f41e73b6-d848-455e-bd9d-ad66238853ec', 'name': 'H&M L.O.G.G.'}]}, {'departmentId': 'c1de9518-90eb-40df-b04e-463a3a75b165', 'name': 'Mujer', 'concepts': [{'conceptId': '16f3305f-5cf9-476e-b236-3fbd3a1cb53b', 'name': 'H&M Ladies'}, {'conceptId': '27312d9b-bed2-4a96-8509-11b9e4a52168', 'name': 'H&M Mama'}, {'conceptId': '28f879c9-e877-4c55-849e-aef51510c3ef', 'name': 'Underwear'}, {'conceptId': '34b314ff-849e-4cdc-8baf-19abdfd8e0b5', 'name': 'Denim'}, {'conceptId': '4b6e8f5d-fdec-459e-9cf2-09a5099b993e', 'name': 'H&M Ladies Modern Classic'}, {'conceptId': '51a92ff5-3d82-4661-9c68-53a9d60f98e5', 'name': 'Accessories'}, {'conceptId': 'a3ff9a3f-2ad7-4009-b91b-941f882777d5', 'name': 'H&M Move'}, {'conceptId': 'ed1e3a91-f95e-4d7c-a206-74cfbc351564', 'name': 'H&M L.O.G.G.'}, {'conceptId': 'ffc7661b-6e76-4dc9-9005-98eac468cf98', 'name': 'Ladies Shoes'}]}]",[],"Calle Mª Zambrano, 35",,50015,Zaragoza,Aragón
4,ES0011,Red,"Calle Orense, 6",+34-901120084,Madrid,España,ES,-3.6954587,40.4480832,100,"[{'day': 1, 'name': 'Lu', 'opens': '10:00', 'closes': '21:30'}, {'day': 2, 'name': 'Ma', 'opens': '10:00', 'closes': '21:30'}, {'day': 3, 'name': 'Mi', 'opens': '10:00', 'closes': '21:30'}, {'day': 4, 'name': 'Ju', 'opens': '10:00', 'closes': '21:30'}, {'day': 5, 'name': 'Vi', 'opens': '10:00', 'closes': '21:30'}, {'day': 6, 'name': 'Sá', 'opens': '10:00', 'closes': '21:30'}, {'day': 7, 'name': 'Do', 'opens': '11:00', 'closes': '21:00'}]",[],"[{'departmentId': '455c9d83-1fee-490b-ada0-d90f3c5887c1', 'name': 'Young', 'concepts': [{'conceptId': '04f95b64-9d3a-4ab7-b5d0-0c264b195848', 'name': 'Divided Male'}, {'conceptId': '3c50a218-79f1-4374-90e1-4f5ff4b25b29', 'name': 'Divided Female'}]}, {'departmentId': '75bdece5-dbf5-4940-97de-5b838978ab0c', 'name': 'Hombre', 'concepts': [{'conceptId': '26c36e0b-43b4-48b3-98ac-34bde15a7473', 'name': 'H&M L.O.G.G.'}, {'conceptId': '4ca74150-7ae6-4c8c-8a30-4d036c368b34', 'name': 'H&M Men'}, {'conceptId': '914bd3ea-2184-4d2d-b1e7-59246e824b3d', 'name': 'Denim'}, {'conceptId': 'a408b898-681b-4061-b568-e414687f1e50', 'name': 'Underwear'}, {'conceptId': 'c7250561-cfe9-448e-ae18-197db0af4078', 'name': 'Accessories'}]}, {'departmentId': '75c8f766-f813-45b2-82b2-314845d2fddc', 'name': 'Niños', 'concepts': [{'conceptId': '3a3700ff-5818-486a-a4ce-c4261f01b9cd', 'name': 'H&M Young'}, {'conceptId': '4ed737d4-4908-4d38-9dd1-b6385a3830fc', 'name': 'Denim'}, {'conceptId': '7de1287f-c0a3-4315-be71-59f71c66eb27', 'name': 'Accessories'}, {'conceptId': '9e517d99-8156-4869-b6ea-867894c0a6eb', 'name': 'H&M Baby'}, {'conceptId': 'a5bc9f53-81de-41cd-a0a8-354ca0ab9c46', 'name': 'H&M Kids'}, {'conceptId': 'd303d650-0925-47cf-9c19-374ea52fd746', 'name': 'Underwear'}, {'conceptId': 'f41e73b6-d848-455e-bd9d-ad66238853ec', 'name': 'H&M L.O.G.G.'}]}, {'departmentId': 'c1de9518-90eb-40df-b04e-463a3a75b165', 'name': 'Mujer', 'concepts': [{'conceptId': '16f3305f-5cf9-476e-b236-3fbd3a1cb53b', 'name': 'H&M Ladies'}, {'conceptId': '28f879c9-e877-4c55-849e-aef51510c3ef', 'name': 'Underwear'}, {'conceptId': '34b314ff-849e-4cdc-8baf-19abdfd8e0b5', 'name': 'Denim'}, {'conceptId': '4b6e8f5d-fdec-459e-9cf2-09a5099b993e', 'name': 'H&M Ladies Modern Classic'}, {'conceptId': '51a92ff5-3d82-4661-9c68-53a9d60f98e5', 'name': 'Accessories'}, {'conceptId': 'ed1e3a91-f95e-4d7c-a206-74cfbc351564', 'name': 'H&M L.O.G.G.'}, {'conceptId': 'ffc7661b-6e76-4dc9-9005-98eac468cf98', 'name': 'Ladies Shoes'}]}]",[],"Calle Orense, 6",,28020,Madrid,Comunidad de Madrid
5,ES0012,Red,C.C. Gran Vía 2,+34-901120084,L´Hospitalet de Llobregat,España,ES,2.12924480438232,41.35828934331296,100,"[{'day': 1, 'name': 'Lu', 'opens': '09:30', 'closes': '21:00'}, {'day': 2, 'name': 'Ma', 'opens': '09:30', 'closes': '21:00'}, {'day': 3, 'name': 'Mi', 'opens': '09:30', 'closes': '21:00'}, {'day': 4, 'name': 'Ju', 'opens': '09:30', 'closes': '21:00'}, {'day': 5, 'name': 'Vi', 'opens': '09:30', 'closes': '21:00'}, {'day': 6, 'name': 'Sá', 'opens': '09:30', 'closes': '21:00'}]",[],"[{'departmentId': '455c9d83-1fee-490b-ada0-d90f3c5887c1', 'name': 'Young', 'concepts': [{'conceptId': '04f95b64-9d3a-4ab7-b5d0-0c264b195848', 'name': 'Divided Male'}, {'conceptId': '3c50a218-79f1-4374-90e1-4f5ff4b25b29', 'name': 'Divided Female'}]}, {'departmentId': '4d59fe7c-1eeb-4b09-a364-df22a5989d75', 'name': 'Beauty', 'concepts': [{'conceptId': '87a97270-71eb-4227-9325-b953b3565167', 'name': 'Make up'}]}, {'departmentId': '75bdece5-dbf5-4940-97de-5b838978ab0c', 'name': 'Hombre', 'concepts': [{'conceptId': '26c36e0b-43b4-48b3-98ac-34bde15a7473', 'name': 'H&M L.O.G.G.'}, {'conceptId': '4ca74150-7ae6-4c8c-8a30-4d036c368b34', 'name': 'H&M Men'}, {'conceptId': '914bd3ea-2184-4d2d-b1e7-59246e824b3d', 'name': 'Denim'}, {'conceptId': 'a408b898-681b-4061-b568-e414687f1e50', 'name': 'Underwear'}, {'conceptId': 'c7250561-cfe9-448e-ae18-197db0af4078', 'name': 'Accessories'}]}, {'departmentId': '75c8f766-f813-45b2-82b2-314845d2fddc', 'name': 'Niños', 'concepts': [{'conceptId': '3a3700ff-5818-486a-a4ce-c4261f01b9cd', 'name': 'H&M Young'}, {'conceptId': '4ed737d4-4908-4d38-9dd1-b6385a3830fc', 'name': 'Denim'}, {'conceptId': '7de1287f-c0a3-4315-be71-59f71c66eb27', 'name': 'Accessories'}, {'conceptId': '9e517d99-8156-4869-b6ea-867894c0a6eb', 'name': 'H&M Baby'}, {'conceptId': 'a5bc9f53-81de-41cd-a0a8-354ca0ab9c46', 'name': 'H&M Kids'}, {'conceptId': 'd303d650-0925-47cf-9c19-374ea52fd746', 'name': 'Underwear'}, {'conceptId': 'f41e73b6-d848-455e-bd9d-ad66238853ec', 'name': 'H&M L.O.G.G.'}]}, {'departmentId': 'c1de9518-90eb-40df-b04e-463a3a75b165', 'name': 'Mujer', 'concepts': [{'conceptId': '16f3305f-5cf9-476e-b236-3fbd3a1cb53b', 'name': 'H&M Ladies'}, {'conceptId': '27312d9b-bed2-4a96-8509-11b9e4a52168', 'name': 'H&M Mama'}, {'conceptId': '28f879c9-e877-4c55-849e-aef51510c3ef', 'name': 'Underwear'}, {'conceptId': '34b314ff-849e-4cdc-8baf-19abdfd8e0b5', 'name': 'Denim'}, {'conceptId': '4b6e8f5d-fdec-459e-9cf2-09a5099b993e', 'name': 'H&M Ladies Modern Classic'}, {'conceptId': '51a92ff5-3d82-4661-9c68-53a9d60f98e5', 'name': 'Accessories'}, {'conceptId': 'a1699d67-7b09-47a2-a39e-37ba16a74b7d', 'name': 'Cosmetics'}, {'conceptId': 'a3ff9a3f-2ad7-4009-b91b-941f882777d5', 'name': 'H&M Move'}, {'conceptId': 'ed1e3a91-f95e-4d7c-a206-74cfbc351564', 'name': 'H&M L.O.G.G.'}, {'conceptId': 'ffc7661b-6e76-4dc9-9005-98eac468cf98', 'name': 'Ladies Shoes'}]}]",[],"Avinguda Gran Via, 75-97",,08908,Hospitalet de Llobregat (Barcelona),Cataluña
6,ES0014,Red,C.C. Artea,+34-901120084,Bilbao,España,ES,-2.98909664154053,43.34109763115707,100,"[{'day': 1, 'name': 'Lu', 'opens': '10:00', 'closes': '22:00'}, {'day': 2, 'name': 'Ma', 'opens': '10:00', 'closes': '22:00'}, {'day': 3, 'name': 'Mi', 'opens': '10:00', 'closes': '22:00'}, {'day': 4, 'name': 'Ju', 'opens': '10:00', 'closes': '22:00'}, {'day': 5, 'name': 'Vi', 'opens': '10:00', 'closes': '22:00'}, {'day': 6, 'name': 'Sá', 'opens': '10:00', 'closes': '22:00'}]",[],"[{'departmentId': '455c9d83-1fee-490b-ada0-d90f3c5887c1', 'name': 'Young', 'concepts': [{'conceptId': '04f95b64-9d3a-4ab7-b5d0-0c264b195848', 'name': 'Divided Male'}, {'conceptId': '3c50a218-79f1-4374-90e1-4f5ff4b25b29', 'name': 'Divided Female'}]}, {'departmentId': '75bdece5-dbf5-4940-97de-5b838978ab0c', 'name': 'Hombre', 'concepts': [{'conceptId': '26c36e0b-43b4-48b3-98ac-34bde15a7473', 'name': 'H&M L.O.G.G.'}, {'conceptId': '4ca74150-7ae6-4c8c-8a30-4d036c368b34', 'name': 'H&M Men'}, {'conceptId': '914bd3ea-2184-4d2d-b1e7-59246e824b3d', 'name': 'Denim'}, {'conceptId': 'a408b898-681b-4061-b568-e414687f1e50', 'name': 'Underwear'}, {'conceptId': 'c7250561-cfe9-448e-ae18-197db0af4078', 'name': 'Accessories'}]}, {'departmentId': '75c8f766-f813-45b2-82b2-314845d2fddc', 'name': 'Niños', 'concepts': [{'conceptId': '4ed737d4-4908-4d38-9dd1-b6385a3830fc', 'name': 'Denim'}, {'conceptId': '9e517d99-8156-4869-b6ea-867894c0a6eb', 'name': 'H&M Baby'}, {'conceptId': 'a5bc9f53-81de-41cd-a0a8-354ca0ab9c46', 'name': 'H&M Kids'}, {'conceptId': 'd303d650-0925-47cf-9c19-374ea52fd746', 'name': 'Underwear'}, {'conceptId': 'f41e73b6-d848-455e-bd9d-ad66238853ec', 'name': 'H&M L.O.G.G.'}]}, {'departmentId': 'c1de9518-90eb-40df-b04e-463a3a75b165', 'name': 'Mujer', 'concepts': [{'conceptId': '16f3305f-5cf9-476e-b236-3fbd3a1cb53b', 'name': 'H&M Ladies'}, {'conceptId': '28f879c9-e877-4c55-849e-aef51510c3ef', 'name': 'Underwear'}, {'conceptId': '34b314ff-849e-4cdc-8baf-19abdfd8e0b5', 'name': 'Denim'}, {'conceptId': '51a92ff5-3d82-4661-9c68-53a9d60f98e5', 'name': 'Accessories'}, {'conceptId': 'a3ff9a3f-2ad7-4009-b91b-941f882777d5', 'name': 'H&M Move'}, {'conceptId': 'ed1e3a91-f95e-4d7c-a206-74cfbc351564', 'name': 'H&M L.O.G.G.'}, {'conceptId': 'ffc7661b-6e76-4dc9-9005-98eac468cf98', 'name': 'Ladies Shoes'}]}]",[],C.C. Artea,"Barrio Peruri, 33",48940,Leioa (Bizkaia),País Vasco
7,ES0019,Red,C.C. La Morea,+34-901120084,Pamplona,España,ES,-1.63121223449707,42.7834330641758,100,"[{'day': 1, 'name': 'Lu', 'opens': '09:30', 'closes': '21:30'}, {'day': 2, 'name': 'Ma', 'opens': '09:30', 'closes': '21:30'}, {'day': 3, 'name': 'Mi', 'opens': '09:30', 'closes': '21:30'}, {'day': 4, 'name': 'Ju', 'opens': '09:30', 'closes': '21:30'}, {'day': 5, 'name': 'Vi', 'opens': '09:30', 'closes': '21:30'}, {'day': 6, 'name': 'Sá', 'opens': '09:30', 'closes': '21:30'}]",[],"[{'departmentId': '75bdece5-dbf5-4940-97de-5b838978ab0c', 'name': 'Hombre', 'concepts': [{'conceptId': '26c36e0b-43b4-48b3-98ac-34bde15a7473', 'name': 'H&M L.O.G.G.'}, {'conceptId': '4ca74150-7ae6-4c8c-8a30-4d036c368b34', 'name': 'H&M Men'}, {'conceptId': '914bd3ea-2184-4d2d-b1e7-59246e824b3d', 'name': 'Denim'}, {'conceptId': 'a408b898-681b-4061-b568-e414687f1e50', 'name': 'Underwear'}, {'conceptId': 'c7250561-cfe9-448e-ae18-197db0af4078', 'name': 'Accessories'}]}, {'departmentId': '75c8f766-f813-45b2-82b2-314845d2fddc', 'name': 'Niños', 'concepts': [{'conceptId': '4ed737d4-4908-4d38-9dd1-b6385a3830fc', 'name': 'Denim'}, {'conceptId': '7de1287f-c0a3-4315-be71-59f71c66eb27', 'name': 'Accessories'}, {'conceptId': '9e517d99-8156-4869-b6ea-867894c0a6eb', 'name': 'H&M Baby'}, {'conceptId': 'a5bc9f53-81de-41cd-a0a8-354ca0ab9c46', 'name': 'H&M Kids'}, {'conceptId': 'd303d650-0925-47cf-9c19-374ea52fd746', 'name': 'Underwear'}, {'conceptId': 'f41e73b6-d848-455e-bd9d-ad66238853ec', 'name': 'H&M L.O.G.G.'}]}, {'departmentId': 'c1de9518-90eb-40df-b04e-463a3a75b165', 'name': 'Mujer', 'concepts': [{'conceptId': '16f3305f-5cf9-476e-b236-3fbd3a1cb53b', 'name': 'H&M Ladies'}, {'conceptId': '28f879c9-e877-4c55-849e-aef51510c3ef', 'name': 'Underwear'}, {'conceptId': '34b314ff-849e-4cdc-8baf-19abdfd8e0b5', 'name': 'Denim'}, {'conceptId': '51a92ff5-3d82-4661-9c68-53a9d60f98e5', 'name': 'Accessories'}, {'conceptId': 'ffc7661b-6e76-4dc9-9005-98eac468cf98', 'name': 'Ladies Shoes'}]}]",[],C.C. La Morea,Barrio la Morea s/n,31191,Cordovilla,Navarra
